Data1,Data2,Output
-0.89,-0.13,0
0.93,-0.16,0
0.59,-0.85,0
0.35,-0.10,1
-0.89,0.45,0
-1.03,-0.37,0
-0.08,0.93,0
0.21,-0.26,1
0.60,-0.12,1
-0.29,0.26,1
-0.01,1.12,0
0.52,0.90,0
-0.38,0.80,0
0.39,-0.52,1
0.91,-0.41,0
0.42,-0.24,1
1.13,-0.02,0
-0.13,-0.80,0
0.32,0.32,1
-0.37,0.37,1
-0.34,-0.42,1
0.45,-0.88,0
-0.20,0.98,0
-0.31,-0.76,0
-0.02,-1.18,0
0.59,-0.67,0
-0.95,0.44,0
0.87,-0.64,0
0.09,0.46,1
0.33,0.91,0
0.42,0.81,0
0.48,0.06,1
-0.29,0.26,1
-0.25,-0.49,1
0.31,0.22,1
0.89,-0.44,0
-1.17,-0.11,0
0.23,-0.08,1
0.38,-0.21,1
0.07,-0.47,1
-0.88,-0.62,0
-0.12,-1.09,0
-0.33,-0.11,1
-0.47,0.09,1
-0.14,0.41,1
-0.60,-0.68,0
-0.54,-0.77,0
-0.48,0.12,1
-0.21,-0.55,1
0.14,0.34,1
0.61,0.81,0
-0.33,-0.98,0
-0.49,0.01,1
0.94,0.02,0
-0.49,-1.10,0
0.02,0.39,1
-0.19,1.01,0
0.86,-0.16,0
-0.32,-0.15,1
-0.37,-1.04,0
0.23,0.48,1
0.91,-0.10,0
0.01,0.33,1
0.29,-0.03,1
0.44,0.03,1
-0.17,0.27,1
0.21,0.44,1
0.67,0.84,0
-0.88,0.76,0
0.49,-0.26,1
-0.49,0.10,1
-0.17,-0.47,1
0.96,-0.51,0
-1.00,-0.31,0
-0.86,0.46,0
0.02,-0.19,1
0.28,0.71,0
-0.24,-0.15,1
-0.98,-0.14,0
-0.61,0.75,0
0.88,-0.75,0
-0.19,0.40,1
0.30,0.03,1
-0.06,-0.71,1
0.07,-1.10,0
0.59,-0.95,0
0.78,0.76,0
-0.37,-0.87,0
1.11,-0.18,0
0.32,1.06,0
0.27,-0.10,1
-0.94,-0.31,0
1.02,-0.32,0
0.42,-0.26,1
0.05,0.44,1
0.10,0.19,1
-0.17,-0.87,0
0.39,-0.08,1
-0.69,0.64,0
0.12,0.99,0
0.81,0.02,0
-0.27,0.24,1
-0.01,-0.92,0
-0.10,0.30,1
-0.17,-0.34,1
0.20,0.04,1
-0.24,-0.13,1
0.01,-0.28,1
-0.39,-0.37,1
-0.44,0.94,0
0.88,0.77,0
-0.11,-0.31,1
-0.56,-0.20,1
0.62,-0.99,0
-0.04,0.28,1
-0.34,-0.87,0
-0.21,-0.39,1
-0.32,0.27,1
-0.97,-0.10,0
0.37,0.14,1
-0.08,0.45,1
0.80,-0.29,0
0.35,-0.71,0
-0.66,0.72,0
0.25,-0.26,1
-0.75,-0.37,0
-0.76,-0.53,0
-0.52,0.83,0
-0.47,-0.81,0
-0.23,-1.02,0
0.27,-0.23,1
-0.73,0.80,0
0.20,-0.96,0
-0.36,-1.02,0
-0.42,-0.04,1
0.35,0.04,1
0.57,0.09,1
0.12,0.43,1
-0.10,-0.37,1
0.04,-0.57,1
0.95,0.40,0
0.31,0.49,1
0.16,-0.83,0
0.72,-0.75,0
-0.42,0.01,1
-0.05,-0.91,0
0.42,0.85,0
-0.38,0.00,1
0.55,1.05,0
-0.30,-0.11,1
-0.99,0.08,0
-0.09,-0.41,1
0.86,0.31,0
0.50,0.72,0
-0.01,0.39,1
0.25,0.36,1
-0.84,0.50,0
0.72,1.01,0
-0.33,0.37,1
-0.99,-0.38,0
1.06,0.07,0
0.49,-0.89,0
-0.07,-0.82,0
-1.00,-0.49,0
-1.16,0.09,0
0.16,-0.23,1
-0.76,-0.65,0
-0.49,-0.28,1
0.01,0.58,1
0.17,-0.28,1
-0.49,0.04,1
0.10,0.30,1
-0.58,0.80,0
0.83,-0.71,0
-1.06,-0.06,0
-0.96,0.42,0
0.52,0.24,1
-0.87,0.15,0
0.48,0.91,0
0.09,1.20,0
-0.93,0.29,0
0.91,0.39,0
0.28,0.90,0
-0.18,-0.45,1
0.22,0.29,1
0.39,0.20,1
0.45,0.40,1
-0.37,-0.24,1
0.14,0.26,1
-0.30,-0.32,1
0.07,0.93,0
0.21,0.33,1
0.08,-0.59,1
-0.75,0.63,0
0.33,-0.91,0
0.12,-0.96,0
-0.96,0.63,0
0.33,-1.00,0
0.02,0.99,0
-0.95,0.37,0
-1.08,-0.19,0
-0.94,0.41,0
0.83,-0.51,0
0.36,0.07,1
0.09,0.39,1
-0.37,0.57,1
-0.45,-0.26,1
-0.19,0.14,1
-0.88,0.33,0
0.20,0.94,0
0.65,0.77,0
0.71,-0.90,0
-0.39,-0.17,1
1.01,0.18,0
-0.39,-0.08,1
-0.90,-0.53,0
0.95,-0.29,0
0.27,-0.43,1
-0.36,0.50,1
0.15,-0.36,1
-0.40,-0.28,1
0.23,0.34,1
0.10,0.22,1
-0.37,-0.79,0
0.33,0.35,1
-0.97,-0.09,0
-0.28,-0.25,1
-0.88,-0.12,0
0.41,0.13,1
-0.20,-1.03,0
-0.24,-0.37,1
-0.84,0.53,0
1.12,-0.04,0
-0.37,0.80,0
-0.41,-0.19,1
-0.09,-0.88,0
-0.91,0.59,0
-0.95,-0.60,0
0.25,-0.38,1
-0.04,0.96,0
0.04,-0.35,1
-0.43,1.09,0
0.40,0.31,1
-0.96,0.32,0
0.42,0.10,1
-1.05,0.30,0
-0.06,0.38,1
0.95,0.38,0
0.23,-0.31,1
0.23,-0.34,1
0.03,-0.91,0
-0.75,0.77,0
-0.28,0.28,1
0.54,-0.81,0
-0.87,0.61,0
-0.55,0.59,0
0.15,0.37,1
0.18,-0.33,1
0.04,0.41,1
0.74,-0.80,0
1.01,0.33,0
0.10,-0.42,1
-0.10,0.41,1
0.29,-0.14,1
0.60,0.76,0
0.72,-0.78,0
0.27,0.33,1
-0.97,-0.15,0
1.07,0.14,0
0.12,-0.40,1
0.22,0.47,1
-0.14,-0.37,1
0.14,-0.41,1
-0.52,0.02,1
0.98,-0.05,0
0.37,0.24,1
0.21,-0.23,1
0.65,-0.71,0
0.26,1.16,0
-1.10,-0.17,0
0.05,-0.39,1
-0.18,-0.80,0
-0.39,-0.95,0
-0.21,0.33,1
-0.33,0.56,1
0.34,0.28,1
-0.53,0.95,0
-0.42,0.79,0
0.10,-0.37,1
0.04,-1.15,0
0.41,-0.11,1
-0.67,0.89,0
0.26,0.06,1
-1.06,-0.38,0
-0.92,0.09,0
-0.32,0.26,1
-0.11,0.36,1
-0.48,-0.08,1
0.77,-0.84,0
-0.09,0.35,1
0.93,0.36,0
-0.30,-0.25,1
-0.40,-0.09,1
0.08,0.38,1
-0.26,-0.98,0
-0.02,0.35,1
0.81,-0.44,0
1.01,0.20,0
-0.36,0.06,1
-0.10,0.56,1
-0.19,1.12,0
-0.74,0.56,0
0.08,-0.39,1
0.28,-0.16,1
0.18,0.32,1
-0.32,-0.28,1
-0.88,-0.70,0
0.30,-0.06,1
-0.20,0.26,1
0.19,-0.26,1
-0.47,-0.07,1
-0.46,-0.89,0
-0.17,-0.31,1
0.25,-0.32,1
0.05,0.21,1
-0.07,0.53,1
-0.72,-0.25,0
0.46,0.94,0
-0.35,0.84,0
0.58,0.06,1
0.42,0.07,1
1.00,-0.46,0
-0.22,0.18,1
0.88,0.55,0
-0.98,0.45,0
-0.28,-0.35,1
0.09,-0.35,1
1.09,0.17,0
0.70,0.88,0
0.81,0.36,0
0.22,0.17,1
0.11,0.91,0
0.76,-0.58,0
0.10,-1.16,0
0.53,-0.91,0
-0.82,-0.36,0
-0.08,0.39,1
0.28,0.02,1
0.37,-0.36,1
-0.26,0.39,1
-0.51,0.26,1
-0.87,-0.08,0
-1.05,0.19,0
0.77,0.54,0
-0.05,0.31,1
-0.44,0.19,1
-0.38,0.46,1
0.24,-1.07,0
0.31,-0.10,1
0.42,0.28,1
0.25,-0.45,1
-0.37,-0.33,1
-0.52,0.09,1
-0.26,0.33,1
0.71,0.73,0
0.53,-0.85,0
0.63,0.77,0
-0.58,-0.81,0
-0.72,0.89,0
-0.04,-0.30,1
0.21,-0.32,1
-0.42,0.02,1
0.14,0.44,1
0.05,0.30,1
0.12,0.41,1
-0.44,0.11,1
-0.38,-0.01,1
0.54,0.86,0
0.11,0.47,1
-0.68,0.63,0
0.10,-0.95,0
0.01,0.55,1
0.62,-0.77,0
0.56,0.35,1
-0.44,-0.16,1
0.58,-0.95,0
0.11,0.26,1
-0.18,-1.14,0
-0.99,-0.54,0
0.37,0.18,1
-0.30,-1.12,0
-0.12,0.48,1
0.87,0.27,0
-0.35,0.13,1
0.91,-0.11,0
-0.70,0.66,0
-0.52,-0.05,1
-0.49,-0.88,0
0.92,-0.15,0
0.90,-0.58,0
0.47,0.10,1
-0.30,-0.02,1
0.65,-0.80,0
0.02,0.86,0
-0.43,0.34,1
-0.33,0.17,1
-0.23,-0.17,1
-0.19,0.47,1
0.34,0.04,1
-0.29,0.34,1
0.83,-0.68,0
0.76,-0.53,0
-0.43,0.28,1
0.09,0.97,0
-0.54,-0.89,0
-1.12,-0.32,0
0.93,-0.34,0
-0.20,0.31,1
0.82,-0.09,0
-0.48,-0.27,1
-0.18,-0.31,1
-0.22,-0.27,1
0.27,0.88,0
0.69,-0.89,0
0.61,0.76,0
-0.05,-0.42,1
0.91,0.34,0
-0.19,0.26,1
-0.52,-0.76,0
1.00,-0.28,0
0.82,-0.70,0
0.26,0.45,1
-0.47,-0.34,1
0.61,0.70,0
0.34,-0.16,1
-0.99,0.56,0
0.05,0.49,1
-0.26,0.29,1
-0.47,0.08,1
0.37,-0.81,0
0.92,-0.16,0
0.32,-0.07,1
-0.39,0.14,1
-0.31,-0.06,1
-0.31,0.96,0
0.20,0.47,1
-0.70,0.56,0
-0.34,-0.29,1
0.85,0.32,0
0.90,0.37,0
0.28,-0.28,1
0.53,-0.15,1
-0.40,0.98,0
0.36,-0.20,1
0.75,-0.21,0
0.37,-0.33,1
-0.38,0.17,1
0.14,-1.03,0
0.52,-0.77,0
-0.40,0.15,1
0.07,-0.33,1
-0.93,0.14,0
0.35,0.96,0
0.40,0.04,1
-0.44,-0.06,1
-0.32,-0.23,1
0.16,-0.53,1
-0.77,-0.48,0
1.06,0.03,0
-0.55,0.92,0
1.09,-0.18,0
0.92,0.36,0
-0.23,0.19,1
0.26,0.24,1
-0.42,-0.81,0
-0.51,-0.07,1
-0.42,0.93,0
0.33,1.05,0
-1.00,-0.13,0
-0.34,-0.22,1
0.10,0.43,1
0.57,0.20,1
-0.57,0.03,1
-0.27,0.17,1
0.05,0.32,1
-0.06,-0.97,0
0.91,-0.07,0
0.92,-0.18,0
0.78,0.42,0
-0.64,0.07,1
-0.95,-0.51,0
-0.03,-1.03,0
-0.41,0.38,1
0.42,-0.10,1
0.82,-0.62,0
0.85,0.77,0
-0.43,-0.10,1
-0.04,-0.55,1
0.51,-0.11,1
-0.21,1.02,0
-0.18,0.16,1
0.28,-0.01,1
-0.09,-0.57,1
-0.91,-0.27,0
-0.53,-0.79,0
-0.22,-0.33,1
-0.19,-1.13,0
0.28,-0.35,1
0.25,0.25,1
-0.47,-1.06,0
-0.14,0.98,0
0.18,0.47,1
0.41,0.11,1
0.41,-0.80,0
0.88,0.05,0
-0.69,0.93,0
0.14,0.44,1
0.43,-0.14,1
-0.75,0.44,0
0.82,0.28,0
0.45,-0.04,1
0.42,0.92,0
0.66,0.76,0
-0.25,0.09,1
-0.41,0.98,0
0.10,1.30,0
0.73,0.40,0
-0.34,0.40,1
-0.65,-0.75,0
0.14,-0.41,1
-0.17,-0.34,1
-0.35,0.42,1
0.20,-0.22,1
-0.03,-1.15,0
1.01,-0.23,0
1.06,-0.24,0
0.72,-0.83,0
0.30,-0.06,1
0.15,-0.49,1
0.55,-0.82,0
0.51,0.04,1
-0.81,-0.56,0
-0.24,0.56,1
-0.60,0.92,0
-0.40,-0.78,0
-0.44,0.12,1
-0.79,-0.83,0
0.27,-0.14,1
0.03,1.01,0
0.62,-0.73,0
-0.51,0.02,1
-0.02,-0.39,1
0.02,-0.32,1
0.09,-0.32,1
0.25,0.24,1
0.03,0.46,1
-0.32,1.05,0
0.26,-0.34,1
-0.99,-0.22,0
0.41,-0.08,1
0.08,0.50,1
0.18,0.90,0
0.45,0.30,1
-0.25,0.88,0
-0.37,0.05,1
-0.87,-0.15,0
0.32,0.99,0
-0.36,0.16,1
-0.28,0.20,1
1.00,-0.28,0
-0.20,0.22,1
-0.34,-0.07,1
0.69,-0.83,0
0.14,-0.40,1
0.29,0.17,1
-0.27,0.15,1
0.25,-0.41,1
1.02,-0.29,0
-0.31,0.23,1
0.53,0.18,1
0.25,0.19,1
-0.24,-0.25,1
-1.00,0.43,0
0.25,0.96,0
-0.00,0.96,0
-0.19,-1.14,0
-0.29,-0.18,1
0.43,0.28,1
-0.43,0.19,1
0.79,-0.46,0
-0.17,0.16,1
0.98,0.14,0
-0.22,-0.40,1
0.52,0.06,1
0.95,-0.04,0
-0.97,-0.29,0
0.67,0.66,0
-1.00,-0.15,0
0.55,-0.77,0
0.45,-1.03,0
-0.42,-0.42,1
0.31,-0.07,1
1.03,0.58,0
-0.33,0.19,1
0.38,-0.10,1
0.94,-0.53,0
-0.12,0.81,0
0.40,-0.15,1
-0.04,-0.38,1
0.15,0.31,1
1.04,-0.15,0
-0.66,-0.44,0
0.27,0.39,1
0.10,-1.07,0
-0.43,-1.15,0
-0.50,0.14,1
-0.24,0.26,1
-0.87,0.38,0
0.25,-0.04,1
0.63,0.02,1
-0.40,0.97,0
0.50,-0.94,0
0.27,0.97,0
-0.94,-0.40,0
-0.76,-0.69,0
-0.98,0.05,0
0.23,0.43,1
-0.03,-0.34,1
-0.29,0.23,1
0.59,0.78,0
-0.30,-0.04,1
-0.49,-0.06,1
1.02,0.36,0
0.37,0.32,1
-0.52,-0.00,1
0.44,0.87,0
-0.75,-0.69,0
0.25,-1.02,0
0.05,-0.31,1
-0.23,-0.25,1
0.86,0.51,0
-0.31,0.43,1
0.17,-0.33,1
-0.76,0.40,0
0.10,-0.28,1
-0.46,-0.88,0
0.26,0.36,1
0.24,-0.89,0
0.75,-0.66,0
-0.22,-0.17,1
0.39,0.94,0
0.07,-0.83,0
0.42,0.26,1
-0.38,-0.26,1
0.38,0.33,1
0.11,0.30,1
-0.98,-0.34,0
0.33,0.19,1
0.23,-0.94,0
-1.11,0.18,0
-0.32,0.08,1
-0.42,0.80,0
0.61,0.99,0
-0.04,0.44,1
0.17,-0.50,1
0.32,0.33,1
-0.11,-0.38,1
-0.93,-0.35,0
0.87,-0.52,0
0.29,-0.05,1
0.22,-0.17,1
-1.10,-0.05,0
-0.34,0.26,1
-0.47,0.04,1
-0.89,-0.32,0
-0.33,0.44,1
0.25,0.26,1
0.69,-0.60,0
-0.46,0.18,1
-0.12,0.26,1
-1.11,-0.12,0
-0.19,0.35,1
-0.85,0.56,0
0.39,0.22,1
0.30,-0.29,1
-0.87,-0.23,0
-0.36,0.19,1
-0.53,-1.00,0
-0.40,0.83,0
0.65,-0.55,0
-0.59,-0.76,0
-0.46,-0.21,1
-0.53,0.15,1
0.67,0.65,0
0.42,-1.01,0
-0.38,-0.73,0
-0.42,0.16,1
-0.17,-1.10,0
0.87,0.67,0
0.42,0.30,1
-0.30,0.09,1
0.81,0.75,0
0.21,0.86,0
-0.41,0.86,0
0.42,-0.28,1
-0.66,0.50,0
0.44,-0.17,1
0.05,1.13,0
-1.04,-0.38,0
0.09,0.40,1
-0.24,-0.36,1
0.10,-0.49,1
0.49,-0.04,1
0.29,0.23,1
0.58,0.87,0
-0.35,-0.41,1
0.76,-0.29,0
0.48,-0.15,1
0.70,0.82,0
0.72,-0.57,0
-0.04,0.38,1
-0.43,-0.23,1
-0.27,0.25,1
-0.42,0.29,1
0.45,-0.93,0
-0.28,0.40,1
0.13,-0.30,1
0.44,0.95,0
1.00,-0.22,0
0.31,0.20,1
0.40,0.17,1
0.84,0.11,0
-0.63,-0.62,0
0.32,0.40,1
-0.73,-0.68,0
-0.95,-0.04,0
0.14,-1.19,0
0.90,-0.13,0
-0.36,-0.08,1
-0.23,0.64,1
-0.09,0.35,1
0.19,0.91,0
0.79,0.66,0
-0.09,-0.99,0
0.51,-0.98,0
0.53,0.95,0
0.06,0.41,1
0.30,-0.32,1
-0.20,0.40,1
0.06,0.44,1
0.12,-0.42,1
0.68,-0.76,0
-0.25,-0.49,1
-0.16,0.34,1
-0.80,0.23,0
1.01,-0.34,0
-0.38,-0.27,1
-0.85,-0.59,0
0.34,0.24,1
-0.20,0.16,1
0.06,-0.21,1
-0.50,0.65,0
0.25,0.16,1
0.63,0.68,0
-0.88,-0.31,0
0.17,0.23,1
0.11,0.19,1
-0.31,0.23,1
-0.36,0.10,1
-0.23,0.11,1
-0.20,-0.16,1
0.59,0.88,0
-0.28,1.02,0
0.92,0.32,0
-0.31,-0.19,1
-0.73,-0.48,0
-0.61,0.83,0
0.23,-0.95,0
-0.27,0.02,1
0.20,-1.04,0
-0.87,-0.29,0
-0.65,0.78,0
0.23,0.14,1
0.71,0.83,0
-0.08,0.35,1
0.46,0.22,1
-0.68,0.88,0
-0.20,-0.43,1
-0.39,-0.63,0
-0.59,-0.94,0
0.29,-0.05,1
0.18,0.55,1
-0.95,-0.50,0
0.41,0.87,0
1.05,0.27,0
0.38,-0.52,1
0.43,0.13,1
0.74,0.85,0
0.26,0.02,1
0.80,0.69,0
0.93,0.55,0
-0.33,-0.90,0
0.30,-0.12,1
0.15,0.80,0
-0.35,-1.10,0
0.16,0.94,0
-1.08,0.46,0
0.29,-0.49,1
-0.31,0.26,1
-0.23,-0.25,1
-0.36,-0.03,1
0.85,-0.51,0
-0.49,-0.08,1
0.19,-0.32,1
-0.37,-0.25,1
0.27,0.22,1
0.00,-0.37,1
-0.36,0.22,1
0.94,-0.11,0
1.23,0.36,0
-0.52,-0.90,0
0.16,0.37,1
0.00,-0.45,1
-0.43,-0.86,0
-0.55,0.91,0
-0.31,0.10,1
0.15,0.81,0
-0.35,-1.10,0
-0.36,-0.29,1
0.17,-0.26,1
0.51,-0.08,1
0.94,-0.37,0
0.85,-0.60,0
0.09,0.89,0
0.14,0.24,1
0.30,-0.13,1
0.10,-1.17,0
0.88,-0.21,0
0.24,-0.29,1
0.83,-0.40,0
-0.37,0.30,1
0.38,0.41,1
-0.27,-0.26,1
0.49,1.09,0
-0.74,-0.56,0
0.78,-0.72,0
0.87,0.01,0
-0.82,-0.53,0
-0.98,0.61,0
1.14,0.08,0
0.39,-0.03,1
-0.89,-0.02,0
-0.14,-0.51,1
0.73,-0.91,0
0.47,-0.17,1
0.44,0.12,1
-0.54,0.86,0
-0.07,0.35,1
0.11,0.45,1
0.95,-0.58,0
0.10,0.86,0
-0.85,0.29,0
-0.65,-0.80,0
-0.11,0.06,1
-0.44,0.05,1
-0.67,-0.77,0
0.80,-0.69,0
0.35,0.21,1
-0.66,0.48,0
-0.00,-0.36,1
0.16,-0.34,1
0.50,-0.06,1
0.90,0.21,0
0.28,-0.98,0
0.38,0.24,1
-0.36,0.39,1
-0.16,-0.44,1
-0.22,-0.50,1
-0.73,0.64,0
1.01,-0.16,0
-0.88,0.25,0
-0.30,0.40,1
0.26,0.21,1
-0.67,0.67,0
-0.85,-0.48,0
-0.02,-0.28,1
-0.49,0.71,0
-0.60,0.77,0
-0.87,-0.36,0
-0.30,-0.48,1
-0.77,0.60,0
0.36,-0.41,1
0.01,0.39,1
-0.11,0.23,1
-0.96,-0.36,0
0.82,0.66,0
-0.94,0.03,0
0.68,-0.88,0
0.33,-0.24,1
0.18,-0.22,1
0.02,0.42,1
-0.85,0.64,0
-0.40,0.28,1
1.00,0.15,0
-0.46,0.12,1
-0.90,-0.45,0
-0.32,-0.26,1
-0.86,0.17,0
0.69,-0.56,0
0.06,-0.53,1
0.44,-0.78,0
0.90,0.36,0
-0.29,-0.88,0
1.03,0.02,0
0.50,0.31,1
0.27,0.45,1
-0.60,0.89,0
0.30,0.01,1
0.33,0.25,1
-0.15,0.30,1
0.47,-0.24,1
0.00,0.33,1
-0.30,-0.19,1
0.60,0.87,0
0.93,-0.40,0
0.63,0.51,0
-0.11,-1.01,0
-0.54,0.82,0
-0.41,0.11,1
-0.31,0.02,1
-0.12,-0.92,0
-0.04,1.22,0
-0.24,0.27,1
-0.70,0.72,0
0.40,0.02,1
0.21,-1.03,0
-0.63,-0.82,0
-0.19,1.11,0
-0.57,-0.16,1
-0.63,0.53,0
0.65,0.65,0
-0.06,-1.11,0
0.83,-0.68,0
0.01,0.19,1
0.23,0.35,1
0.07,-0.40,1
-0.34,0.09,1
0.34,-0.31,1
0.04,0.50,1
0.09,0.33,1
-0.04,1.15,0
-0.57,0.15,1
0.33,0.19,1
0.32,-0.27,1
-0.38,0.76,0
0.38,0.05,1
0.54,-0.04,1
-0.05,-1.01,0
-1.03,-0.37,0
0.49,-0.14,1
0.19,0.29,1
-0.68,-0.71,0
-0.38,0.28,1
0.40,0.89,0
0.99,-0.41,0
-0.54,-0.74,0
-0.51,0.80,0
-0.36,0.24,1
0.06,0.26,1
-0.43,-0.19,1
-0.65,0.79,0
0.25,0.53,1
0.22,-0.09,1
-0.01,-0.32,1
-0.56,0.01,1
-0.83,-0.24,0
0.44,0.68,0
-0.26,-0.27,1
-0.24,0.87,0
-0.32,0.25,1
-0.26,-0.25,1
0.05,0.54,1
0.42,-0.02,1
1.04,0.16,0
0.82,-0.67,0
-0.18,0.17,1
-0.11,-0.41,1
-0.36,0.25,1
0.86,0.47,0
-0.47,0.06,1
0.21,0.97,0
0.17,-0.99,0
-0.18,-0.37,1
0.34,0.18,1
0.31,0.13,1
-0.18,-0.38,1
-0.90,-0.26,0
-0.02,-0.23,1
-0.92,0.21,0
-0.27,0.18,1
-0.62,-0.82,0
0.02,-0.29,1
-0.21,0.25,1
-0.70,-0.77,0
0.09,0.30,1
-0.36,-1.03,0
0.50,0.25,1
1.01,0.40,0
-0.24,0.34,1
0.28,0.29,1
0.41,-0.02,1
0.36,-0.16,1
-0.91,-0.27,0
-0.78,0.49,0
0.28,0.25,1
-1.10,-0.14,0
-0.37,-0.28,1
1.00,-0.01,0
-0.79,0.50,0
0.42,0.01,1
-0.66,0.24,1
-0.01,-0.34,1
0.04,-0.48,1
-0.22,0.50,1
1.05,-0.07,0
1.16,-0.26,0
0.34,-0.34,1
0.55,1.08,0
-0.11,-0.46,1
-0.48,-0.43,1
-0.13,0.44,1
-0.25,-0.22,1
-0.02,0.42,1
-0.47,-0.06,1
0.34,1.03,0
0.35,-0.23,1
-0.36,-0.09,1
0.38,1.14,0
0.68,-0.66,0
0.86,0.28,0
0.32,0.41,1
-0.32,0.38,1
0.30,-0.04,1
-0.21,-0.34,1
0.15,-1.02,0
0.33,0.96,0
-0.77,-0.72,0
-0.25,-0.10,1
0.19,-1.10,0
-0.32,1.02,0
-0.64,-0.81,0
-0.42,-0.26,1
0.65,0.78,0
0.37,-0.32,1
-0.43,0.23,1
0.32,0.25,1
0.12,0.28,1
0.36,-0.28,1
-0.35,0.25,1
-1.12,-0.21,0
-0.44,0.03,1
-0.05,-0.54,1
-0.05,-0.41,1
0.34,0.23,1
-0.08,-0.42,1
0.13,-0.91,0
-0.23,-1.01,0
-0.22,0.89,0
-0.10,1.06,0
-0.43,-0.11,1
-0.55,0.64,0
0.81,-0.44,0
-0.84,-0.52,0
-1.09,-0.02,0
0.90,0.29,0
0.29,-0.33,1
-0.89,-0.30,0
-0.78,0.50,0
-0.43,-0.35,1
-0.95,-0.11,0
0.28,-0.35,1
0.08,-0.41,1
-0.14,0.35,1
-0.39,-0.60,0
0.98,-0.65,0
0.11,0.92,0
-0.12,0.36,1
0.39,0.11,1
0.34,0.17,1
-1.00,0.01,0
-0.36,0.19,1
0.63,0.79,0
-0.34,0.78,0
-0.28,-0.45,1
0.29,0.21,1
0.72,-0.56,0
0.82,0.52,0
0.02,0.42,1
0.32,0.40,1
0.43,0.19,1
0.29,0.18,1
0.48,0.89,0
-0.08,0.22,1
