Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Waterfront,View,Condition,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,Price
3,2,1340,4510,2,0,0,3,1340,0,1984,0,4613000
2,1,710,4000,1,0,0,5,710,0,1905,0,4585000
4,1.5,1470,3840,1.5,0,0,3,1470,0,1946,0,4585000
3,2,1480,3760,1,0,0,5,860,620,1928,0,4550000
2,1,1520,3640,1,0,0,4,830,690,1927,0,4550000
5,1,1500,2550,2,0,0,3,1500,0,1929,0,4550000
1,1,700,5320,1,0,0,3,700,0,1954,0,4550000
4,2.25,2000,5360,2,0,0,5,1650,350,1926,0,4550000
2,1,1190,3520,1.5,0,0,2,1190,0,1928,0,4550000
2,1,950,8400,1,0,0,4,950,0,1924,0,4550000
3,1,860,4100,1.5,0,0,3,860,0,1927,0,4543000
2,1,840,4990,1,0,0,4,840,0,1949,0,4543000
3,1,1120,3510,1,0,0,4,820,300,1912,0,4515000
2,1,1260,3450,1.5,0,0,4,1120,140,1925,0,4515000
3,1.75,1410,9860,1,0,0,4,1000,410,1950,0,4515000
3,2,2880,3520,1.5,0,0,4,2080,800,1926,0,4515000
3,2.5,2690,4510,3,0,0,3,2690,0,2014,0,4480000
3,2.5,2830,5885,3,0,0,3,2830,0,2014,0,4480000
3,2.5,2830,4000,3,0,0,3,2830,0,2014,0,4480000
4,3.25,2630,8250,2,0,0,3,2030,600,2006,0,4480000
3,1,1610,4040,1.5,0,0,5,1010,600,1901,0,4480000
2,1,1170,6360,1,0,0,4,1170,0,1909,0,4473000
3,1,1100,3162,2,0,0,4,1100,0,1900,0,4473000
3,1,1560,3510,1.5,0,0,3,1390,170,1930,0,4473000
4,2.75,1660,3750,1.5,0,0,5,1280,380,1928,0,4445000
3,2.5,1300,3968,1.5,0,0,4,1300,0,1920,0,4410000
3,1,1580,4900,1.5,0,0,3,1580,0,1900,0,4410000
6,2.75,3500,2880,2,0,0,5,2430,1070,1909,0,4403000
4,2.5,2180,4880,1.5,0,0,4,1420,760,1926,0,4403000
4,1.5,1370,4920,1.5,0,0,3,1370,0,1926,0,4403000
4,1,1390,4950,1.5,0,0,4,1390,0,1926,0,4382000
2,1,1250,3900,1.5,0,0,3,1250,0,1926,0,4375000
5,1.5,1940,4500,1.5,0,0,4,1220,720,1926,0,4340000
3,3.5,1600,1905,2,0,0,3,1240,360,2006,0,4340000
3,1.75,1510,4075,1,0,0,4,860,650,1922,0,4340000
4,2,1700,3500,1,0,0,3,850,850,1926,2014,4340000
2,1,1070,6450,1,0,0,4,870,200,1908,0,4340000
2,1,840,4032,1,0,0,4,840,0,1909,0,4319000
4,1,1450,4400,1,0,0,3,1450,0,1943,0,4305000
3,2.5,1690,10360,1,0,0,3,870,820,1997,0,4305000
3,2,1580,3400,1,0,0,4,800,780,1942,0,4277000
2,1,1240,6360,1,0,0,3,960,280,1922,1984,4270000
2,1,1240,6360,1,0,0,3,960,280,1922,1984,4270000
4,2.5,2090,4500,1,0,0,3,1090,1000,1993,0,4270000
3,1,840,2175,1,0,0,3,840,0,1921,0,4270000
3,1,840,4360,1,0,0,3,840,0,1921,0,4270000
4,2.5,2040,7770,2,0,0,3,2040,0,1996,0,4270000
2,1.5,1780,6650,1,0,0,4,1080,700,1947,0,4235000
3,2,1840,2787,1,0,0,5,1010,830,1951,0,4235000
3,1,1800,5500,1,0,0,3,1040,760,1947,0,4200000
3,2,1300,5040,1,0,0,4,1300,0,1967,0,4200000
3,2,1540,5850,1,0,0,4,1540,0,1967,0,4200000
3,1,1490,2610,1,0,0,3,1120,370,1969,0,4200000
3,1,970,2953,1,0,0,4,970,0,1959,0,4200000
3,1,1350,2747,1,0,0,4,950,400,1959,0,4200000
4,1.5,1730,4410,2,0,0,4,1730,0,1959,0,4200000
4,2.75,2130,4000,1,0,0,3,1330,800,1991,0,4200000
4,2.75,2310,2325,1,0,0,3,1410,900,1993,0,4200000
3,2,1440,4600,1,0,0,3,1440,0,1965,0,4200000
4,2,1470,3640,1,0,0,3,1470,0,1967,0,4200000
4,1.5,1490,5800,2,0,0,3,1490,0,1966,0,4200000
4,2,1690,7000,1.5,0,0,4,1690,0,1967,0,4200000
4,2,1630,4079,1.5,0,0,3,1630,0,1967,0,4200000
3,2.5,1580,3520,2,0,0,3,1580,0,1993,0,4200000
4,2.5,2290,2145,2,0,0,3,2290,0,1994,0,4200000
3,2,2080,4500,2,0,0,4,2080,0,1982,0,4200000
3,2,2080,8250,2,0,0,4,2080,0,1982,0,4193000
3,2,1560,3450,1,0,0,5,910,650,1976,0,4193000
2,1.75,6840,4840,2.5,1,4,3,4350,2490,2001,0,4165000
4,2.5,2770,4080,2,0,0,4,2770,0,1986,0,4165000
4,2.25,2120,4046,2,0,0,3,2120,0,1981,0,4165000
2,1.75,1680,4632,1,0,0,4,1680,0,1983,0,4130000
4,2.25,2280,5985,2,0,0,4,2280,0,1984,0,4130000
3,1.75,1850,6060,1,0,0,4,1850,0,1983,0,4123000
4,2.25,2110,3600,2,0,0,4,2110,0,1979,0,4098500
3,2.25,2010,3680,1,0,0,4,1570,440,1979,0,4095000
3,1.75,2330,4040,1,0,0,3,1970,360,1980,0,4095000
3,2.25,1580,5600,1,0,0,3,1200,380,1981,0,4095000
4,2.25,2250,5900,2,0,0,4,2250,0,1968,0,4060000
2,2,1350,4992,1,0,0,3,1350,0,1976,0,4060000
3,2.25,1790,4340,2,0,0,4,1790,0,1975,0,4060000
2,2,1350,3000,1,0,0,4,1350,0,1974,0,4060000
3,2.5,1970,4320,2,0,0,3,1970,0,1978,0,4060000
3,2.5,1690,3630,2,0,0,3,1690,0,1979,0,4025000
4,2.25,2820,3460,1,0,1,3,1950,870,1974,0,4025000
6,2.5,2890,5400,1,0,0,3,1630,1260,1977,0,4025000
4,2.25,2160,4500,1,0,0,3,2160,0,1969,0,4007500
4,2.25,2090,3460,1,0,0,3,1490,600,1980,0,4007500
4,2.5,2130,4100,1,0,0,3,1490,640,1980,0,3990000
6,3,3030,6480,1,0,0,4,1670,1360,1980,0,3990000
3,1.75,2910,4500,1.5,0,0,3,2910,0,1979,0,3990000
4,1.75,2190,3960,2,0,0,3,2190,0,1980,0,3990000
5,3.5,4180,4050,2,0,2,3,3160,1020,1990,0,3990000
3,2.5,3140,7260,2,0,0,3,3140,0,1991,0,3920000
4,2.5,2990,5500,2,0,0,3,2990,0,1988,0,3920000
4,2.5,3130,3000,2,0,0,3,3130,0,1990,0,3920000
4,2.5,2590,3290,2,0,0,3,2590,0,1985,0,3920000
3,2.25,2206,3816,1,0,2,3,866,1340,1983,0,3920000
4,3.25,3850,8080,2,0,3,3,3180,670,1989,0,3920000
4,2.5,4570,2145,2,0,2,3,4570,0,1990,0,3920000
4,2.5,3160,3780,2,0,1,3,2250,910,1992,0,3885000
4,2.25,2480,3180,1,0,0,4,1900,580,1975,0,3885000
5,2.75,2510,5300,1,0,1,4,1600,910,1975,0,3850000
4,2.25,2500,3180,1,0,0,3,1600,900,1975,0,3850000
3,2.5,2250,7152,2,0,0,3,2250,0,1999,0,3850000
4,1.75,2260,4080,1,0,2,3,1450,810,1971,0,3850000
5,2.5,2830,3850,1,0,1,5,1610,1220,1979,0,3850000
3,2.5,2000,2015,2,0,0,3,2000,0,1979,0,3850000
3,2.5,2180,2176,1,0,0,4,1850,330,1979,0,3850000
5,2.75,2910,3350,1,0,0,3,1590,1320,1977,0,3836000
6,4,2700,3150,1,0,0,3,1350,1350,1969,0,3815000
3,2.5,3110,4820,2,0,1,4,2550,560,1946,0,3780000
4,3.25,3460,3420,2,0,1,3,3020,440,1950,1998,3780000
3,2,2390,3600,2,0,1,5,2390,0,1939,0,3780000
3,2.25,2420,5830,1,0,0,3,1420,1000,1948,0,3780000
2,1.5,1460,2856,1.5,0,0,3,1460,0,1912,0,3780000
4,2.5,1750,8400,1,0,0,3,1410,340,1977,2003,3780000
1,1,760,8250,1,0,0,3,760,0,1900,0,3773000
3,2,1010,2520,1.5,0,0,3,1010,0,1905,0,3773000
3,1.5,850,6930,1,0,0,3,850,0,1986,0,3773000
2,1,1080,3480,1,0,0,3,1080,0,1954,0,3745000
4,2.25,2760,3600,2,0,0,3,1790,970,1910,2003,3710000
4,2,1660,4040,1,0,0,3,1660,0,1968,0,3710000
1,1,1160,6020,2,0,0,3,1160,0,2000,0,3710000
2,1,760,4050,1,0,0,3,760,0,1913,0,3710000
3,2.5,1660,3584,3,0,0,3,1660,0,2014,0,3710000
2,1.5,1280,3120,2,0,0,3,1080,200,2007,0,3703000
3,1.5,1420,5450,2,0,0,3,1140,280,2008,0,3703000
2,1.5,1320,3630,2,0,0,3,1100,220,2008,0,3675000
2,1.5,1340,3630,2,0,0,3,1120,220,2008,0,3675000
2,1.5,1340,5640,2,0,0,3,1120,220,2008,0,3675000
3,3.75,1580,3600,2,0,0,3,1340,240,2010,0,3675000
4,3.5,2440,4280,2,0,0,3,1940,500,2006,0,3640000
3,1.75,1840,3570,1,0,0,5,1050,790,1925,0,3640000
3,3.25,1470,3180,2,0,0,3,1180,290,2008,0,3640000
2,1,750,3000,1,0,0,3,750,0,1916,0,3640000
1,0.75,420,3520,1,0,0,3,420,0,1922,0,3640000
4,1.5,1420,5960,1.5,0,0,3,1420,0,1925,0,3640000
3,2,1190,4130,1.5,0,0,4,1190,0,1918,0,3640000
4,1.75,1850,2850,1,0,0,4,1120,730,1958,0,3640000
4,2,1970,2275,1.5,0,0,5,1130,840,1920,0,3640000
4,2,1480,3520,1,0,0,5,740,740,1910,0,3633000
3,1.75,1410,4500,1,0,0,4,810,600,1923,0,3605000
4,1.5,1580,4000,1.5,0,0,3,1390,190,1945,0,3605000
2,1.75,1180,3150,1,0,0,2,880,300,1925,0,3570000
2,1,1000,4500,1,0,0,3,1000,0,1910,0,3570000
1,1,730,4500,1,0,0,3,730,0,1911,0,3570000
2,1,1450,3640,1.5,0,0,4,1450,0,1921,0,3570000
4,1,1350,3850,1.5,0,0,3,1350,0,1912,0,3535000
4,3,1540,4240,1.5,0,0,5,1540,0,1902,0,3500000
2,2,1360,3650,1,0,0,4,680,680,1925,0,3500000
2,1,1020,4600,1.5,0,0,4,1020,0,1906,0,3500000
4,1,1440,2135,1.5,0,0,3,1440,0,1906,0,3500000
3,1,1010,3036,1,0,0,3,1010,0,1952,0,3500000
2,1,910,3990,1,0,0,4,910,0,1905,0,3500000
4,2.75,2550,7424,1,0,0,3,1700,850,1972,0,3500000
4,2.75,2560,3480,1,0,2,4,1450,1110,1975,0,3500000
4,2.25,2360,3600,2,0,0,4,2360,0,1974,0,3500000
4,2.75,2240,3640,1,0,0,4,1460,780,1976,0,3500000
4,2.25,2370,5900,1,0,0,3,1660,710,1976,0,3500000
3,2.25,1830,3120,1,0,3,4,1170,660,1981,0,3500000
6,6,7390,7350,2,1,4,4,5000,2390,1991,0,3500000
3,2.25,2190,3512,2,0,0,3,1810,380,1978,0,3500000
4,2.25,2150,9500,2,0,0,4,2150,0,1979,0,3500000
4,3.25,1946,5880,2,0,1,4,1946,0,1990,0,3500000
3,1.75,2000,12944,1,0,3,4,1200,800,1965,0,3500000
2,1.75,1550,4900,1,1,4,4,1550,0,1965,1986,3493000
4,2.5,2600,3060,2,0,0,3,2600,0,2004,0,3465000
5,2.5,3220,5320,2,0,0,3,3220,0,2003,0,3465000
3,3.5,2440,2145,2,0,0,3,1970,470,2000,0,3465000
3,3.5,2440,4000,2,0,0,3,1990,450,2000,0,3430000
3,2,1170,3185,1,0,0,5,1170,0,1902,0,3430000
5,1.75,2640,3850,1,1,4,4,1400,1240,1954,0,3430000
2,1,1150,2145,1,1,4,4,1150,0,1908,0,3430000
2,1,1600,2610,1,0,0,3,1600,0,1947,0,3430000
3,1,1210,1950,1,0,0,3,1210,0,1949,0,3430000
4,1.5,1660,4040,1,0,0,5,1660,0,1947,0,3423000
2,1,1120,4785,1,0,0,4,1120,0,1939,0,3395000
2,1,1140,3450,1,0,0,3,760,380,1942,0,3395000
2,1,1210,3640,1,0,0,3,780,430,1940,0,3395000
3,2.75,2550,3500,2,0,0,3,2550,0,1994,0,3360000
4,2.5,2420,4960,2,0,0,3,2420,0,2003,0,3360000
3,2.5,1680,4120,2,0,0,3,1680,0,2003,0,3360000
3,3.5,2490,4750,2,0,0,3,2020,470,1999,0,3360000
5,3.5,2880,3720,2,0,0,3,2260,620,2012,0,3360000
3,2.5,2540,3750,2,0,0,3,2540,0,2010,0,3360000
4,2.5,2050,3100,2,0,0,3,2050,0,2014,0,3360000
2,1,700,3185,1,0,0,3,700,0,1943,0,3360000
5,2,2360,2700,1,0,0,4,2360,0,1968,0,3353000
3,1.75,1580,2145,1,0,0,4,1580,0,1968,0,3332000
4,1.5,2310,4040,2,0,0,4,2310,0,1968,0,3325000
4,2.5,2920,4775,2,0,0,5,2920,0,1995,0,3325000
4,1.5,2720,2500,2,0,0,3,2720,0,1994,0,3290000
4,2.5,3360,3180,2,0,0,4,3360,0,1994,0,3290000
4,2.5,3520,6060,2,0,0,4,3520,0,1992,0,3290000
4,2.5,3320,3480,2,0,0,4,3320,0,1991,0,3290000
3,2.5,3030,3792,1.5,0,0,4,3030,0,1992,0,3290000
4,2.5,2570,4040,1.5,0,0,3,2570,0,1993,0,3290000
3,1,1010,2145,1,0,0,4,1010,0,1990,0,3290000
3,1.5,1420,5880,1,0,0,4,1420,0,1990,0,3290000
4,2,1260,4500,1,0,0,3,1260,0,1991,0,3255000
3,2.5,2090,3930,1,0,0,4,1360,730,1987,0,3255000
3,2.5,1620,3640,2,0,0,3,1620,0,1987,0,3234000
3,2.5,1660,4370,2,0,0,4,1660,0,1988,0,3220000
4,2.75,2210,2684,2,0,0,3,1730,480,1988,0,3220000
3,2.25,1650,4320,1,0,0,3,1290,360,1986,0,3220000
3,2.25,1620,3120,2,0,0,4,1620,0,1988,0,3220000
3,3,2390,3450,2,0,0,3,1680,710,1988,0,3150000
3,2,1840,3986,1,0,2,3,1840,0,1989,0,3150000
3,2.25,1550,3500,2,0,0,3,1550,0,1989,0,3150000
3,2.75,2220,4095,2,0,0,3,1700,520,1914,2000,3150000
2,3,2210,1650,2,0,0,3,1500,710,2008,0,3150000
4,2.25,1930,3450,1.5,0,0,5,1540,390,1916,0,3150000
3,2.25,2220,6750,2,0,0,4,1620,600,1919,0,3150000
3,2.25,2360,9000,2,0,0,4,2080,280,1913,0,3150000
3,1,2360,3069,1,0,0,3,1560,800,1964,0,3150000
2,1.75,1620,4500,1,0,0,3,1040,580,1924,2011,3143000
3,1.75,1780,5495,1,0,0,4,990,790,1927,0,3129000
4,1,1440,2398,1.5,0,0,4,1440,0,1924,0,3118850
3,1,1100,3000,1,0,0,3,1100,0,1917,0,3115000
2,1.75,1900,3850,1,0,0,3,1200,700,1919,0,3115000
2,1,1190,3500,1,0,0,3,1190,0,1925,0,3115000
4,2,2208,8100,3,0,0,5,2208,0,1917,0,3087000
3,2,1750,4960,1,0,2,5,870,880,1956,0,3080000
3,1.75,1860,2160,1.5,0,0,5,1300,560,1918,0,3080000
2,2.5,1350,3090,2,0,0,3,870,480,2004,0,3080000
2,2,1440,4500,2,0,0,3,960,480,2004,0,3080000
5,4.5,3820,3800,2,0,3,3,2830,990,2000,0,3045000
4,3.5,3930,3090,2,0,0,3,3310,620,2007,0,3010000
3,3.25,3440,3240,2,0,0,3,2560,880,2005,0,3010000
3,1,1010,2835,1,0,0,4,1010,0,1967,0,3010000
3,3.25,1280,4600,2,0,0,3,1090,190,2005,0,3010000
3,1,1170,5076,1.5,0,0,4,1170,0,1924,0,3010000
4,2.5,3350,3750,2,0,0,3,2640,710,2002,0,3010000
1,0.75,520,3630,1,0,0,4,520,0,1947,0,3010000
4,1.75,1240,8050,1.5,0,0,4,1240,0,1944,0,3003000
3,1.5,2070,4352,1,0,0,4,1140,930,1948,0,2975000
3,2.5,1820,3000,1,0,0,4,910,910,1949,0,2961000
3,3,2180,5850,1.5,0,0,5,1410,770,1930,0,2940000
3,1,1090,4960,1.5,0,0,4,1090,0,1929,0,2940000
2,1.25,1240,3600,2,0,0,3,1240,0,2014,0,2940000
2,1.5,1790,3660,1.5,0,0,4,1280,510,1928,0,2940000
2,1,990,3480,1,0,0,3,990,0,1931,0,2940000
4,2.75,3630,2700,1,0,2,4,1850,1780,1968,0,2940000
4,2,2450,3150,2,0,4,5,2200,250,1919,0,2940000
3,3,3230,6615,2,0,3,3,2220,1010,1998,0,2940000
4,2.5,2290,3040,2,0,0,3,2290,0,2006,0,2870000
3,2,1380,3630,1,0,0,4,1380,0,1982,0,2870000
4,2.75,1890,6000,1,0,0,3,980,910,1981,0,2870000
3,2.5,2730,5400,2,0,0,3,2730,0,1998,0,2870000
3,2.5,2860,5200,2,0,0,3,2860,0,1999,0,2852500
2,1,1160,3300,1,0,0,4,1160,0,1924,0,2835000
3,1.5,760,4350,1,0,0,3,760,0,1906,0,2835000
3,1,960,2640,1,0,0,4,960,0,1958,0,2835000
3,1.5,1840,2650,2,0,0,5,1840,0,1961,0,2800000
2,1.5,1320,3960,1,0,0,4,1320,0,1947,0,2800000
4,4,3770,6800,1,0,0,4,1940,1830,1967,0,2730000
3,2,2360,4000,1,0,0,4,2180,180,1951,0,2730000
4,1.75,2120,4000,1.5,0,0,4,1920,200,1929,0,2695000
4,3.25,3160,3934,2,0,0,5,2360,800,1965,0,2660000
5,2.25,1750,2000,1,0,0,3,960,790,1940,0,2660000
3,1.75,1930,3630,1,0,0,3,1230,700,1936,0,2660000
5,3,2830,2800,2,0,0,3,2460,370,1923,0,2660000
3,2.5,1340,2430,1,0,0,4,1140,200,1981,0,2660000
3,1.75,1270,3480,2,0,0,3,1270,0,1981,0,2660000
3,1.75,1700,4000,1,0,0,3,1700,0,1952,0,2660000
3,2.25,1960,3185,1,0,0,3,1400,560,1966,0,2653000
3,1.75,2000,4000,1,0,0,4,1360,640,1956,0,2653000
3,1.75,2570,2910,2,0,0,4,2570,0,1962,0,2604000
1,1,1370,3600,1.5,0,0,4,1370,0,1921,0,2590000
3,2.75,1250,4400,2,0,0,3,830,420,2006,0,2590000
1,1,640,3600,1,0,0,3,640,0,1918,0,2590000
3,1.75,1980,2880,1,0,1,5,1090,890,1910,0,2520000
3,3.5,3250,3180,2,0,0,3,2500,750,2001,0,2520000
3,1.75,1510,3000,1,0,0,3,1060,450,1947,0,2520000
4,2,2000,4400,1.5,0,0,3,1480,520,1930,0,2485000
3,1.75,2150,3000,1,0,0,3,1200,950,1956,0,2485000
4,3.5,3310,3210,2,0,2,3,2200,1110,2010,0,2450000
3,2,1840,3240,1,0,0,4,1840,0,1908,1944,2450000
3,1,1400,3000,1,0,0,4,700,700,1917,0,2450000
2,1.75,1490,3500,1,0,0,4,750,740,1918,0,2450000
2,1,700,4840,1,0,0,3,700,0,1943,0,2450000
3,1.75,1710,7700,1,0,0,4,1360,350,1918,0,2450000
3,3.5,1240,3635,2,0,0,3,1000,240,2008,0,2408000
2,2,1110,2475,3,0,0,3,980,130,2008,0,2380000
2,2,1110,2787,3,0,0,3,980,130,2008,0,2380000
2,1,1680,3264,1,0,0,4,1140,540,1941,0,2380000
2,1,960,3640,1,0,0,3,960,0,1916,0,2345000
3,2.5,1350,3180,3,0,0,3,1270,80,2006,0,2310000
3,2.5,1350,1836,3,0,0,3,1270,80,2006,0,2275000
3,1.75,1480,3970,2,0,0,3,1000,480,2014,0,2275000
3,2.5,1350,3970,3,0,0,3,1270,80,2006,0,2275000
3,2.5,1350,1950,3,0,0,3,1270,80,2006,0,2240000
3,2,1480,5300,2,0,0,3,1000,480,2014,0,2233000
4,2.75,1670,3000,1,0,0,5,840,830,1917,0,2135000
2,1,610,2400,1,0,0,3,610,0,1918,0,2100000
2,2.5,809,3000,2,0,0,3,809,0,2003,0,2100000
2,1,970,3360,2,0,0,3,790,180,2007,0,2100000
3,2.5,1720,3420,2,0,0,3,1240,480,2004,0,1960000
2,1.5,830,1700,2,0,0,3,830,0,2005,0,1890000
2,1,820,3649,1,0,0,4,820,0,1922,0,1890000
2,1.75,2320,2990,1,0,0,3,1400,920,1948,0,1855000
3,2.25,1430,3000,2,0,0,3,1140,290,2011,0,1820000
2,2.25,1300,2400,2,0,0,3,1010,290,2011,0,1767150
2,1,1000,3620,1,0,0,4,1000,0,1918,0,1750000
3,2.25,2940,2910,3,0,0,3,2940,0,2014,0,1750000
2,1,610,3850,1,0,0,4,610,0,1918,0,1750000
3,2,1300,7420,1,0,0,5,1300,0,1943,0,13300000
4,3,2940,8960,2,0,1,3,2220,720,2011,0,12250000
4,2.5,2020,9960,2,0,0,4,2020,0,1954,0,12250000
2,1,1080,7500,1,0,0,3,1080,0,1955,0,12215000
3,2,2000,7420,2,0,0,3,2000,0,1916,1986,11410000
2,1,840,7500,1,0,0,3,840,0,1939,0,10850000
2,1.75,1550,8580,1,0,0,3,1050,500,1940,0,10150000
3,1.5,2210,16200,1,0,0,4,1030,1180,1912,0,10150000
4,3.25,3450,8100,2,0,0,3,2450,1000,1994,0,9870000
3,1.75,1120,5750,1.5,0,0,4,1120,0,1925,0,9800000
2,1,1170,13200,1,0,0,4,1030,140,1920,0,9800000
3,2,1800,6000,2,0,0,5,1600,200,1925,0,9681000
3,2.5,3020,6550,2,0,0,3,2360,660,2008,0,9310000
3,2.75,2980,3500,1.5,1,2,5,2180,800,1917,0,9240000
2,1.75,1950,7800,1,0,3,4,1160,790,1952,0,9240000
2,2.5,2720,6000,2,1,4,3,2720,0,1990,0,9100000
3,3.25,5480,6600,2,1,4,3,5480,0,1991,0,9100000
4,3.25,3450,8500,2,0,3,4,2430,1020,1960,2001,8960000
3,2.5,1980,4600,2,1,4,3,1580,400,1984,0,8890000
3,3.5,3190,6420,1,0,3,4,2630,560,1941,0,8855000
3,1.5,1952,4320,1,0,0,4,1652,300,1960,0,8750000
3,2.5,1820,7155,1,0,0,4,1220,600,1955,0,8680000
2,1,850,8050,1,0,0,4,850,0,1941,0,8645000
4,1.5,1460,4560,1,0,0,3,1460,0,1958,0,8645000
5,2,2280,8800,1.5,0,0,3,2280,0,1924,0,8575000
3,1,1470,6540,1,0,0,4,1470,0,1953,0,8540000
3,2,2950,6000,2,0,0,4,2310,640,1918,0,8463000
4,3,2480,8875,1,0,0,5,2050,430,1913,0,8400000
3,1.75,2220,7950,1.5,0,0,4,2220,0,1922,0,8400000
3,2,3080,5500,1,0,0,4,1740,1340,1965,0,8400000
4,1.5,2993,7475,2,0,0,4,2233,760,1921,0,8400000
3,4.5,4380,7000,2,1,3,3,3720,660,1968,1990,8400000
4,4.25,3500,4880,1,0,4,5,2140,1360,1951,0,8295000
4,2.5,2080,5960,1,0,2,5,1220,860,1952,0,8190000
2,1,1340,6840,1,0,0,4,1340,0,1953,0,8120000
3,2,1770,7000,1,0,0,5,1770,0,1952,0,8080940
2,1,1570,7482,1,0,0,4,1150,420,1952,0,8043000
3,1,1250,9000,1,0,0,3,1250,0,1955,0,7980000
2,1.5,1580,6000,1,0,2,3,1280,300,1941,0,7962500
4,1,2150,6000,2,0,3,4,1850,300,1926,0,7910000
6,2.5,2640,6550,2,0,0,5,1760,880,1922,0,7875000
3,2.75,3180,6360,2,0,0,4,2190,990,1918,0,7840000
3,1,1320,6480,1,0,0,3,1320,0,1955,0,7700000
3,2.25,2070,6000,2,0,2,3,1490,580,1966,0,7700000
4,1.75,2090,6000,1.5,0,0,4,1250,840,1925,0,7560000
2,1,590,6000,1,0,0,3,590,0,1953,0,7560000
2,1,1370,6000,1,0,0,3,1370,0,1948,0,7525000
3,1,1300,6600,1,0,0,3,1300,0,1956,0,7490000
5,1.75,1720,4300,1,0,0,4,1150,570,1956,0,7455000
2,1.5,2010,7440,2,0,0,3,2010,0,1952,0,7420000
4,1,1070,7440,1.5,0,0,3,1070,0,1944,0,7420000
3,1.75,1550,6325,1.5,0,0,5,1550,0,1944,0,7420000
3,1,860,6000,1,0,0,3,860,0,1944,0,7350000
4,1,1220,5150,1.5,0,0,3,1220,0,1944,0,7350000
4,1,1220,6000,1.5,0,0,3,1220,0,1944,0,7350000
5,2,1730,6000,1,0,0,4,1730,0,1944,0,7350000
3,1,1180,11440,1,0,0,3,1180,0,1944,0,7343000
3,1,1340,9000,1.5,0,0,3,1340,0,1944,0,7245000
3,1,1410,7680,2,0,0,4,1410,0,1901,0,7210000
2,2.75,1950,6000,3,0,0,3,1950,0,2009,0,7210000
2,2.5,1950,6000,3,0,0,3,1950,0,2009,0,7140000
4,2,1880,8880,1,0,0,3,970,910,1904,0,7070000
5,2.75,2860,6240,2.5,0,0,4,2380,480,1902,0,7070000
3,2.5,1300,6360,2,0,0,3,880,420,2008,0,7035000
3,2.5,1300,11175,2,0,0,3,880,420,2008,0,7000000
3,2.5,1260,8880,2,0,0,3,840,420,2008,0,6930000
3,2.5,1020,13200,2,0,0,3,720,300,2004,0,6930000
2,2.25,1240,7700,2,0,0,3,1000,240,2008,0,6895000
4,2.5,2070,6000,2,0,0,3,2070,0,2006,0,6860000
2,2.5,1770,12090,2,1,4,3,1770,0,1957,2004,6790000
4,3.25,2690,4000,2,0,3,3,1720,970,1978,0,6790000
4,1.75,1960,6000,1,0,0,4,980,980,1946,0,6755000
4,1.5,1820,5020,1.5,0,0,3,1820,0,1920,0,6720000
2,1,620,6600,1,0,0,3,620,0,1926,0,6685000
3,2,1060,4040,1,0,0,4,1060,0,1951,0,6650000
4,1.75,1860,4260,1,0,0,3,1080,780,1953,0,6650000
4,1.5,1860,6420,1,0,0,3,1080,780,1953,0,6650000
2,1,860,6500,1,0,0,3,860,0,1949,0,6650000
3,1.5,1560,5700,1,0,0,3,1060,500,1969,0,6650000
4,2,2020,6000,1.5,0,0,4,1160,860,1946,0,6650000
3,1.5,1650,6000,1,0,0,4,1100,550,1961,0,6629000
2,1,1060,4000,1,0,0,3,1060,0,1951,0,6615000
7,4.5,4140,10500,1,0,0,3,2070,2070,1978,0,6615000
3,2.25,1347,6000,3,0,0,3,1347,0,2010,0,6580000
4,1,1720,3760,1.5,0,2,3,1720,0,1928,0,6510000
5,1.75,2280,8250,1,0,1,4,1380,900,1949,0,6510000
3,3.25,3740,6670,2.5,0,0,3,3100,640,1990,0,6510000
3,2,1610,3960,1,0,0,4,1110,500,1965,0,6475000
3,2.25,1960,7410,1,0,0,3,1290,670,1965,0,6475000
3,1,1300,8580,1,0,0,4,1300,0,1959,0,6440000
3,1,960,5000,1,0,0,4,960,0,1952,0,6440000
2,1.5,1270,6750,1,0,0,4,1270,0,1947,0,6419000
5,3,2100,4800,1,0,0,3,1200,900,2007,0,6405000
3,1,1010,7200,1,0,0,4,1010,0,1959,0,6300000
5,3,3450,6000,2,0,0,3,3450,0,2004,0,6300000
4,1.75,1920,4100,1,0,0,4,1920,0,1962,0,6300000
3,1,1210,9000,1,0,0,3,1210,0,1954,0,6300000
3,1,1270,6400,1,0,0,3,1270,0,1954,0,6300000
2,1,900,6600,1,0,0,4,900,0,1954,0,6293000
2,1,830,6000,1,0,0,3,830,0,1954,0,6265000
3,1,1040,6600,1,0,0,4,1040,0,1954,0,6230000
3,1.5,1450,5500,1,0,0,4,1450,0,1961,0,6230000
3,1,1240,5500,1,0,0,4,1040,200,1954,0,6195000
3,1,980,6350,1,0,0,4,980,0,1954,0,6195000
4,2.5,2050,5500,1,0,0,3,1300,750,1965,0,6195000
4,1,1010,4500,1,0,0,4,1010,0,1955,0,6160000
4,1.5,1420,5450,1,0,0,3,940,480,1962,0,6160000
2,1,900,6420,1,0,0,3,900,0,1940,0,6125000
4,1.75,1830,3240,1,0,0,2,1060,770,1962,0,6107500
3,1,1120,6615,1,0,0,3,1120,0,1943,0,6090000
3,1,860,6600,1,0,0,3,860,0,1960,0,6090000
